transaction_id,customer_id,timestamp,home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,exchange_rate_src_to_dest,new_device,ip_address,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud,hour,day_of_week,is_weekend
6724a418-b17c-4880-9942-1ee4c434748c,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2024-12-24 22:35:49.468549+00:00,uk,gbp,cad,mobile,117.63,117.63,2.72,1.689189,False,67.14.79.39,uk,False,0.404,standard,4,0.892,0,0.407,0,1,0.0,0,22.0,1.0,0
8cf23f30-4bb1-4a51-bcce-3f3c999a4e3c,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2024-12-25 00:47:59.468549+00:00,uk,gbp,cny,web,87.07,87.07,2.02,8.928571,False,167.103.90.216,uk,False,0.312,standard,4,0.892,0,0.407,0,0,0.0,0,0.0,2.0,0
c66097d3-377d-45e9-9749-1182c98dd66c,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2024-12-25 10:15:49.468549+00:00,uk,gbp,ngn,mobile,120.06,120.06,3.63,1388.888889,False,127.213.66.79,uk,False,0.323,standard,4,0.892,0,0.407,0,0,0.22,0,10.0,2.0,0
c67d37ec-5a90-4b6e-99b5-973a5407d5a6,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2024-12-25 13:44:31.468549+00:00,uk,gbp,cny,mobile,229.66,229.66,3.83,8.928571,False,97.233.53.60,uk,False,0.262,standard,4,0.892,0,0.407,0,0,0.0,0,13.0,2.0,0
79c62861-762f-44d5-a747-22be2437e891,402cccc9-28de-45b3-9af7-cc5302aa1f93,2024-12-25 14:46:58.468549+00:00,us,usd,php,web,157.14,157.14,2.84,58.823529,False,21.233.100.61,us,False,0.277,standard,263,0.522,0,0.223,5,5,0.1,0,14.0,2.0,0
1f11eca7-cd1e-47f9-bad7-dd3fc3322968,d71c91b4-fee8-4104-9856-a5c6109a62e3,2024-12-25 18:02:34.468549+00:00,us,usd,eur,mobile,89.94,89.94,2.64,0.925926,False,12.12.248.5,us,False,0.409,standard,298,0.336,0,0.166,0,0,0.0,0,18.0,2.0,0
26cd0ff9-e4e6-4222-9716-7ee71a89db4c,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2024-12-25 18:08:13.468549+00:00,us,usd,usd,mobile,204.4,204.4,4.33,1.0,False,125.214.129.46,us,False,0.136,enhanced,367,0.939,0,0.176,0,0,0.0,0,18.0,2.0,0
be135457-16f5-4a61-8fa7-38012779206e,402cccc9-28de-45b3-9af7-cc5302aa1f93,2024-12-25 19:16:13.468549+00:00,us,usd,usd,mobile,512.73,512.73,8.33,1.0,False,115.83.145.211,us,False,0.422,standard,263,0.522,0,0.223,0,0,0.0,0,19.0,2.0,0
53998916-1da3-4098-a971-e5cf1d2963c7,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2024-12-26 01:23:38.468549+00:00,ca,cad,cad,mobile,115.17,115.17,2.48,1.0,False,26.215.246.123,ca,False,0.447,standard,947,0.625,0,0.268,0,0,0.0,0,1.0,3.0,0
6d74721b-d858-42e9-b63d-a042e5708ad7,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2024-12-26 03:50:55.468549+00:00,us,usd,php,atm,162.26,162.26,3.05,58.823529,False,137.57.75.7,us,False,0.135,standard,1018,0.934,0,0.087,0,0,0.1,0,3.0,3.0,0
4a25e714-be47-464d-b0f6-1e11633bd525,7bd5200c-5d19-44f0-9afe-8b339a05366b,2024-12-26 06:34:40.468549+00:00,us,usd,php,mobile,-31.53,-31.53,9999.99,58.823529,False,146.191.28.95,us,False,1.2,standard,147,-0.1,0,0.391,-1,0,0.1,0,6.0,3.0,0
6b10200e-a68c-4f8d-9a71-e194e5f47949,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2024-12-26 14:52:53.468549+00:00,ca,cad,eur,mobile,64.23,64.23,2.07,0.685185,False,242.135.16.80,ca,False,0.81,standard,947,0.625,0,0.268,0,0,0.0,0,14.0,3.0,0
a5b9f879-edad-43fb-9f2f-1b5196eccce1,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2024-12-26 16:48:33.468549+00:00,us,usd,cad,mobile,120.04,120.04,2.4,1.351351,False,100.28.150.235,us,False,0.278,standard,1018,0.934,0,0.087,0,0,0.0,0,16.0,3.0,0
fc68dca2-9e9f-4afc-b918-06a8855c0da9,d71c91b4-fee8-4104-9856-a5c6109a62e3,2024-12-26 20:35:25.468549+00:00,us,usd,cny,mobile,288.13,288.13,5.73,7.142857,False,197.40.43.7,ca,True,0.859,standard,298,0.336,0,0.166,0,0,0.0,0,20.0,3.0,0
64519c81-71db-4f5b-a5f6-c81234fe48e0,140d2232-ee97-4934-81aa-9e5c323d7c6f,2024-12-26 22:46:11.468549+00:00,ca,cad,mxn,mobile,194.92,194.92,4.27,12.758621,False,27.94.150.105,ca,False,0.131,low,824,0.607,0,0.282,0,0,0.0,0,22.0,3.0,0
9445f7e1-7291-40ff-b2a6-cf044b7ce246,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2024-12-27 05:02:14.468549+00:00,us,usd,usd,mobile,147.74,147.74,3.5,1.0,False,85.119.155.69,us,False,0.153,standard,1018,0.934,0,0.087,0,0,0.0,0,5.0,4.0,0
7cf89d6e-997a-448f-9cca-2d4a4a47596a,d71c91b4-fee8-4104-9856-a5c6109a62e3,2024-12-27 09:38:16.468549+00:00,us,usd,usd,web,133.36,133.36,3.12,1.0,False,148.127.167.175,us,False,0.317,standard,298,0.336,0,0.166,0,0,0.0,0,9.0,4.0,0
49aa0730-25d2-463f-962f-ff0a6f338de2,7795eb78-a695-44b8-932b-0217a5085912,2024-12-27 15:51:05.468549+00:00,ca,cad,eur,web,101.2,101.2,2.17,0.685185,False,235.168.70.211,ca,False,0.195,low,615,0.515,0,0.355,0,0,0.0,0,15.0,4.0,0
8ad060b7-f797-4704-8b82-f19ce47b2edc,66c71a44-d07c-4a20-a576-0a377193bf6b,2024-12-27 17:49:20.468549+00:00,us,usd,inr,mobile,40.18,40.18,1.67,83.333333,False,133.239.112.179,us,False,0.228,standard,34,0.427,0,0.068,0,0,0.0,0,17.0,4.0,0
23a332e4-e729-4dbe-9a9b-efd309753ef0,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2024-12-27 20:05:56.468549+00:00,us,usd,mxn,mobile,78.63,78.63,2.27,17.241379,False,213.190.100.100,us,False,0.969,standard,1018,0.934,0,0.087,0,0,0.2,0,20.0,4.0,0
e0373212-5db7-41e3-b3d6-98dd80f64f61,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2024-12-27 21:54:19.468549+00:00,uk,gbp,php,mobile,47.44,47.44,1.95,73.529412,False,121.213.226.115,uk,False,0.439,standard,4,0.892,0,0.407,0,0,0.0,0,21.0,4.0,0
ae984900-8e76-4278-ab1c-428dbdf584c2,d71c91b4-fee8-4104-9856-a5c6109a62e3,2024-12-28 03:34:20.468549+00:00,us,usd,php,mobile,82.03,82.03,2.08,58.823529,False,227.245.147.201,us,False,0.074,standard,298,0.336,0,0.166,0,0,0.1,0,3.0,5.0,1
15ad35f1-7560-4a3a-bb36-eb30d677d08e,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2024-12-28 04:14:18.468549+00:00,us,usd,inr,mobile,33.76,33.76,2.38,83.333333,False,50.172.213.48,us,False,0.397,standard,1016,0.944,0,0.247,0,0,0.0,0,4.0,5.0,1
5ca1deb7-dedb-43b9-9a77-abd6be91e9a4,d71c91b4-fee8-4104-9856-a5c6109a62e3,2024-12-28 04:17:19.468549+00:00,us,usd,inr,web,194.57,194.57,4.34,83.333333,False,53.218.155.93,us,False,0.179,standard,298,0.336,0,0.166,0,0,0.0,0,4.0,5.0,1
c2171ee1-c204-433b-a871-7973dd9cf3b6,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2024-12-28 05:02:51.468549+00:00,us,usd,usd,web,151.9,151.9,3.05,1.0,False,48.123.119.29,us,False,0.166,enhanced,367,0.939,0,0.176,0,0,0.0,0,5.0,5.0,1
961cc394-c160-417e-82ee-792cdae170f7,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2024-12-28 11:46:01.468549+00:00,us,usd,eur,mobile,166.5,166.5,3.7,0.925926,False,177.29.72.200,us,False,0.246,enhanced,257,0.894,0,0.257,0,0,0.0,0,11.0,5.0,1
0f6e033d-9ece-45e4-832a-98c6bb9dfa27,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2024-12-28 16:54:19.468549+00:00,us,usd,ngn,web,109.54,109.54,1.97,1111.111111,False,81.207.125.128,us,False,0.363,enhanced,367,0.939,0,0.176,0,0,0.25,0,16.0,5.0,1
d1c6df09-a109-4804-a43f-627e1ac75a5c,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2024-12-28 19:40:21.468549+00:00,us,usd,gbp,mobile,322.46,322.46,5.92,0.8,False,178.251.204.99,us,False,0.383,enhanced,367,0.939,0,0.176,0,0,0.0,0,19.0,5.0,1
278601d5-eeb7-4161-a790-9880a53072fa,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2024-12-28 22:23:32.468549+00:00,us,usd,ngn,web,108.68,108.68,2.7,1111.111111,False,43.42.75.19,us,False,0.44,standard,1018,0.934,0,0.087,0,0,0.25,0,22.0,5.0,1
cf4582a2-5f95-4c92-8e9c-8ffddcd68f1f,402cccc9-28de-45b3-9af7-cc5302aa1f93,2024-12-29 00:22:42.468549+00:00,us,usd,cad,mobile,326.62,326.62,5.51,1.351351,False,214.189.91.155,us,False,0.385,standard,263,0.522,0,0.223,0,0,0.0,0,0.0,6.0,1
1283f986-2026-451f-9286-c08161bd09d1,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2024-12-29 08:04:30.468549+00:00,uk,gbp,ngn,atm,209.44,209.44,4.43,1388.888889,False,235.218.111.189,us,True,0.583,standard,4,0.892,0,0.407,0,0,0.22,0,8.0,6.0,1
7c2e9b9b-5655-434b-a003-661e4484ad84,402cccc9-28de-45b3-9af7-cc5302aa1f93,2024-12-29 11:50:48.468549+00:00,us,usd,gbp,web,71.54,71.54,2.04,0.8,False,57.177.168.1,us,False,0.129,standard,263,0.522,0,0.223,0,0,0.0,0,11.0,6.0,1
3782ae44-2845-4fce-8717-d17bbe438e5c,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2024-12-29 11:57:46.468549+00:00,us,usd,mxn,mobile,303.67,303.67,6.33,17.241379,False,137.80.99.136,us,False,0.161,standard,1016,0.944,0,0.247,0,0,0.2,0,11.0,6.0,1
1c0b7d04-cc46-45f4-bf72-db33d8f982c8,7bd5200c-5d19-44f0-9afe-8b339a05366b,2024-12-29 13:44:53.468549+00:00,us,usd,ngn,mobile,514.64,514.64,8.54,1111.111111,False,59.115.79.38,uk,True,0.33,standard,147,0.551,0,0.391,0,0,0.25,0,13.0,6.0,1
e1f48435-1008-4c02-bbbb-49b4076def23,23d9943d-57b1-42eb-9ef2-05eed7fd1957,2024-12-29 20:59:03.468549+00:00,uk,gbp,inr,web,134.26,134.26,3.19,104.166667,False,252.183.88.244,uk,False,0.574,standard,718,0.953,0,0.169,0,0,0.0,0,20.0,6.0,1
b5b433c6-e886-4d76-a6a4-07d739e4061a,d71c91b4-fee8-4104-9856-a5c6109a62e3,2024-12-29 23:53:16.468549+00:00,us,usd,ngn,mobile,81.76,81.76,1.56,1111.111111,False,177.226.8.223,us,False,0.455,standard,298,0.336,0,0.166,0,0,0.25,0,23.0,6.0,1
a84118e4-54f2-4bf2-86b8-adb3c7f7354d,402cccc9-28de-45b3-9af7-cc5302aa1f93,2024-12-30 01:38:28.468549+00:00,us,usd,ngn,mobile,68.61,68.61,1.83,1111.111111,False,58.89.181.51,us,False,0.105,standard,263,0.522,0,0.223,0,0,0.25,0,1.0,0.0,0
86080496-a15f-4030-872b-7e2b240f97b1,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2024-12-30 04:19:53.468549+00:00,us,usd,php,mobile,73.1,73.1,2.82,58.823529,False,87.16.218.184,uk,True,0.243,standard,1018,0.934,0,0.087,0,1,0.1,0,4.0,0.0,0
c8c59f1c-ea6e-4354-ac80-1089fdaedd7f,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2024-12-30 09:37:41.468549+00:00,us,usd,gbp,web,327.76,327.76,6.21,0.8,False,50.253.149.67,ca,True,0.441,enhanced,367,0.939,0,0.176,0,0,0.0,0,9.0,0.0,0
fea6b9fc-9e27-4cbe-9ab7-198042bd12c5,c6d6f094-e982-46d2-8c1b-12d3af4a4bb9,2024-12-30 12:57:45.468549+00:00,ca,cad,usd,web,617.54,617.54,-1.0,0.74,False,126.252.232.91,ca,False,1.2,standard,172,-0.1,0,0.199,-1,0,0.0,0,12.0,0.0,0
cc58b06f-e434-4e22-be19-b56dbbf36203,c6d6f094-e982-46d2-8c1b-12d3af4a4bb9,2024-12-30 13:19:34.468549+00:00,ca,cad,cny,mobile,371.29,371.29,7.22,5.285714,False,52.9.53.130,ca,False,0.045,standard,172,0.881,0,0.199,8,9,0.0,0,13.0,0.0,0
ebda2ebe-036a-40cd-874f-02f09c7487f3,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2024-12-30 14:00:33.468549+00:00,us,usd,mxn,web,67.69,67.69,2.59,17.241379,True,29.19.41.120,us,False,0.562,enhanced,257,0.744,0,0.257,0,0,0.2,0,14.0,0.0,0
b3f786af-c21c-43ae-b38c-c9ad6e2e3282,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2024-12-30 16:53:58.468549+00:00,ca,cad,eur,mobile,99.06,99.06,2.32,0.685185,False,142.83.8.67,ca,False,0.102,standard,947,0.625,0,0.268,8,8,0.0,0,16.0,0.0,0
19a74263-0bf7-46d7-8f78-f24d36dd0bbf,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2024-12-30 17:27:05.468549+00:00,us,usd,ngn,mobile,103.91,103.91,3.24,1111.111111,False,221.45.154.106,us,False,0.055,standard,1018,0.934,0,0.087,0,0,0.25,0,17.0,0.0,0
f5ddf861-6033-4a3b-a244-1132376bbbc0,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2024-12-30 18:26:11.468549+00:00,us,usd,php,mobile,116.88,116.88,2.71,58.823529,False,33.251.36.59,us,False,0.246,enhanced,257,0.894,0,0.257,0,0,0.1,0,18.0,0.0,0
4ad502e2-300b-4c85-b7ce-108674553be4,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2024-12-30 18:42:57.468549+00:00,us,usd,mxn,mobile,79.71,79.71,2.01,17.241379,False,146.182.187.66,us,False,0.305,enhanced,367,0.939,0,0.176,0,0,0.2,0,18.0,0.0,0
40caf351-14db-4de9-8466-12bb25461c08,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2024-12-30 19:25:48.468549+00:00,us,usd,eur,mobile,633.5,633.5,12.0,0.925926,False,17.146.232.168,us,False,0.197,standard,1018,0.934,0,0.087,0,0,0.0,0,19.0,0.0,0
437a0a55-4469-4c9c-bc86-8e143a7a479b,bf818924-c43b-4e91-8dd4-fbb71d30833a,2024-12-31 03:56:57.468549+00:00,us,usd,php,web,404.02,404.02,7.16,58.823529,False,121.205.245.158,us,False,0.584,standard,830,0.799,0,0.102,0,0,0.1,0,3.0,1.0,0
dde7160d-d900-452e-a2ae-4ec0999b9cf7,402cccc9-28de-45b3-9af7-cc5302aa1f93,2024-12-31 05:58:12.468549+00:00,us,usd,eur,web,136.63,136.63,2.85,0.925926,False,168.50.21.210,us,False,0.234,standard,263,0.522,0,0.223,0,0,0.0,0,5.0,1.0,0
3550f4da-7575-4f16-9d98-6b2882900e4b,35011d32-cca8-4195-b677-247dd95437e5,2024-12-31 07:02:57.468549+00:00,us,usd,ngn,atm,312.45,312.45,6.8,1111.111111,False,80.207.44.179,us,False,0.36,standard,648,0.62,0,0.24,0,0,0.25,0,7.0,1.0,0
8a57a3f9-3faa-463b-a70e-b4759b072d4c,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2024-12-31 07:19:41.468549+00:00,uk,gbp,ngn,web,78.05,78.05,2.12,1388.888889,True,131.200.1.136,uk,False,0.085,standard,4,0.742,0,0.407,0,0,0.22,0,7.0,1.0,0
b8859ca6-f4f1-4abe-b2b7-2762dc4529b5,402cccc9-28de-45b3-9af7-cc5302aa1f93,2024-12-31 10:31:12.468549+00:00,us,usd,cad,web,79.79,79.79,2.21,1.351351,False,241.215.111.36,us,False,0.116,standard,263,0.522,0,0.223,0,0,0.0,0,10.0,1.0,0
378a14c8-1bbd-42b9-a76a-f4da9132c6f4,402cccc9-28de-45b3-9af7-cc5302aa1f93,2024-12-31 10:57:48.468549+00:00,us,usd,cad,web,259.03,259.03,4.75,1.351351,False,117.147.251.48,us,False,0.56,standard,263,0.522,0,0.223,0,0,0.0,0,10.0,1.0,0
316be940-0619-4f61-bacf-5e5122cf2e62,51cd1837-b264-47cf-9b38-bf74ede21f0e,2024-12-31 13:56:32.468549+00:00,uk,gbp,cad,mobile,159.74,159.74,4.45,1.689189,False,92.69.159.134,uk,False,0.22,standard,684,0.833,0,0.241,0,0,0.0,0,13.0,1.0,0
1f3ac0be-6247-47d3-829c-2d1361c8c598,d71c91b4-fee8-4104-9856-a5c6109a62e3,2024-12-31 15:11:32.468549+00:00,us,usd,usd,mobile,143.89,143.89,3.47,1.0,False,81.215.234.107,us,False,0.401,standard,298,0.336,0,0.166,0,0,0.0,0,15.0,1.0,0
ebd9de28-979f-4d94-ac7f-e46114f2f552,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2024-12-31 18:26:40.468549+00:00,us,usd,php,mobile,9991.57,9991.57,151.3,58.823529,False,239.90.244.127,ca,True,0.443,standard,1018,0.934,0,0.087,0,0,0.1,0,18.0,1.0,0
672b6b33-26c7-4991-90d2-f2599efae433,7bd5200c-5d19-44f0-9afe-8b339a05366b,2024-12-31 18:55:16.468549+00:00,us,usd,eur,mobile,132.06,132.06,2.11,0.925926,False,26.231.131.13,us,False,0.131,standard,147,0.551,0,0.391,0,0,0.0,0,18.0,1.0,0
7a78521d-6407-48a9-b85e-8ef6c21db025,402cccc9-28de-45b3-9af7-cc5302aa1f93,2024-12-31 19:20:30.468549+00:00,us,usd,usd,web,690.92,690.92,12.26,1.0,False,53.177.80.27,us,False,0.082,standard,263,0.522,0,0.223,0,0,0.0,0,19.0,1.0,0
be7f75b7-a45a-4295-98ba-2f81d0fac594,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2024-12-31 22:53:29.468549+00:00,us,usd,usd,mobile,323.22,323.22,5.45,1.0,False,228.133.186.204,ca,True,0.42,standard,1018,0.934,0,0.087,0,0,0.0,0,22.0,1.0,0
6db9d596-3ad0-4897-ac6b-84a187dff81c,402cccc9-28de-45b3-9af7-cc5302aa1f93,2024-12-31 23:12:13.468549+00:00,us,usd,eur,mobile,436.39,436.39,7.2,0.925926,False,94.117.60.76,us,False,0.076,standard,263,0.522,0,0.223,0,0,0.0,0,23.0,1.0,0
b7eb5695-311b-4ad5-b2ab-d73631ea7668,7bd5200c-5d19-44f0-9afe-8b339a05366b,2025-01-01 02:33:22.468549+00:00,us,usd,gbp,mobile,189.71,189.71,4.56,0.8,True,106.56.133.70,us,False,0.308,standard,147,0.401,0,0.391,0,0,0.0,0,2.0,2.0,0
e84f4ef0-b808-4428-bd84-88dec030a10e,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2025-01-01 05:09:19.468549+00:00,us,usd,gbp,atm,175.58,175.58,3.77,0.8,False,101.15.162.147,us,False,0.357,enhanced,257,0.894,0,0.257,5,5,0.0,0,5.0,2.0,0
be72a9ce-cf91-4409-8949-5f7b600da5e6,23d9943d-57b1-42eb-9ef2-05eed7fd1957,2025-01-01 05:22:30.468549+00:00,uk,gbp,gbp,web,168.45,168.45,3.98,1.0,False,249.5.136.110,uk,False,0.053,standard,718,0.953,0,0.169,0,0,0.0,0,5.0,2.0,0
66662518-6420-42a1-b971-c48a95495221,7bd5200c-5d19-44f0-9afe-8b339a05366b,2025-01-01 06:09:33.468549+00:00,us,usd,inr,mobile,96.93,96.93,2.25,83.333333,False,119.198.200.236,us,False,0.482,standard,147,0.551,0,0.391,0,0,0.0,0,6.0,2.0,0
10069336-7dfb-4f22-abcb-385386e60b22,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2025-01-01 10:55:17.468549+00:00,us,usd,php,web,286.79,286.79,5.96,58.823529,False,81.160.180.86,us,False,0.41,enhanced,257,0.894,0,0.257,0,0,0.1,0,10.0,2.0,0
6d788de5-2e40-4c96-a203-26d2a1a42d8e,d71c91b4-fee8-4104-9856-a5c6109a62e3,2025-01-01 11:23:38.468549+00:00,us,usd,cny,mobile,214.13,214.13,3.92,7.142857,False,235.172.36.126,us,False,0.337,standard,298,0.336,0,0.166,0,0,0.0,0,11.0,2.0,0
0d48cb8a-e55c-4d25-aaca-a4ed2f217e2d,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2025-01-01 12:40:56.468549+00:00,us,usd,usd,mobile,46.39,46.39,2.0,1.0,False,244.202.109.201,us,False,0.082,enhanced,367,0.939,0,0.176,0,0,0.0,0,12.0,2.0,0
1e5b415f-3211-482a-8eeb-f3326b141434,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2025-01-01 16:04:11.468549+00:00,uk,gbp,usd,mobile,34.75,34.75,1.63,1.25,False,40.139.193.41,uk,False,0.165,standard,4,0.892,0,0.407,0,0,0.0,0,16.0,2.0,0
99678123-93e7-456a-8a73-2cd7e034ff04,7795eb78-a695-44b8-932b-0217a5085912,2025-01-01 16:41:38.468549+00:00,ca,cad,gbp,mobile,74.94,74.94,1.7,0.592,False,246.62.226.42,ca,False,0.184,low,615,0.515,0,0.355,0,0,0.0,0,16.0,2.0,0
4739abe0-900c-4e1a-a0f9-5789b6a02540,7bd5200c-5d19-44f0-9afe-8b339a05366b,2025-01-01 16:44:37.468549+00:00,us,usd,cny,mobile,202.56,202.56,3.38,7.142857,False,179.103.223.183,ca,True,0.738,standard,147,0.551,0,0.391,0,0,0.0,0,16.0,2.0,0
6e71e7ec-d8fe-4bd7-8ce3-4e83379f7866,402cccc9-28de-45b3-9af7-cc5302aa1f93,2025-01-01 21:19:44.468549+00:00,us,usd,mxn,mobile,158.0,158.0,3.1,17.241379,False,224.180.192.154,us,False,0.386,standard,263,0.522,0,0.223,0,0,0.2,0,21.0,2.0,0
9e533c78-1687-4a7d-8504-7d0c095f93bb,23d9943d-57b1-42eb-9ef2-05eed7fd1957,2025-01-01 22:06:04.468549+00:00,uk,gbp,php,web,534.09,534.09,8.74,73.529412,False,222.70.95.72,us,True,0.881,standard,718,0.953,0,0.169,0,0,0.0,0,22.0,2.0,0
986e54c3-18bb-49aa-999c-2c7e96f62281,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2025-01-02 00:59:11.468549+00:00,us,usd,cad,atm,620.14,620.14,10.45,1.351351,False,215.24.234.131,us,False,0.282,standard,1016,0.944,0,0.247,0,0,0.0,0,0.0,3.0,0
5dc895fd-980a-474e-b453-15bdc098a343,140d2232-ee97-4934-81aa-9e5c323d7c6f,2025-01-02 05:05:02.468549+00:00,ca,cad,php,mobile,383.78,383.78,6.82,43.529412,False,17.16.183.94,ca,False,0.252,low,824,0.607,0,0.282,0,0,0.0,0,5.0,3.0,0
28473731-f404-4383-b455-2ec733ebf7b9,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2025-01-02 05:54:08.468549+00:00,us,usd,usd,mobile,281.03,281.03,5.28,1.0,False,55.224.18.155,us,False,0.467,enhanced,367,0.939,0,0.176,0,0,0.0,0,5.0,3.0,0
369399d0-ed90-44b7-b791-e49701af060d,d71c91b4-fee8-4104-9856-a5c6109a62e3,2025-01-02 09:39:27.468549+00:00,us,usd,eur,mobile,125.16,125.16,2.19,0.925926,False,232.196.91.58,us,False,0.434,standard,298,0.336,0,0.166,0,0,0.0,0,9.0,3.0,0
853b3c11-13fd-48f2-97e6-d02e04073ea2,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2025-01-02 09:43:07.468549+00:00,us,usd,php,mobile,1271.92,1271.92,20.3,58.823529,False,190.101.134.1,us,False,0.228,standard,1018,0.934,0,0.087,0,0,0.1,0,9.0,3.0,0
88cc5bd6-8e3b-4868-b4b5-2bb52715cc4e,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2025-01-02 10:40:38.468549+00:00,uk,gbp,cad,mobile,126.84,126.84,2.68,1.689189,False,140.187.38.52,uk,False,0.623,standard,4,0.892,0,0.407,0,0,0.0,0,10.0,3.0,0
a6b7dd59-9e86-492f-81bb-9b9efc025410,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2025-01-02 14:54:35.468549+00:00,us,usd,eur,web,61.82,61.82,1.84,0.925926,False,62.88.214.65,us,False,0.607,enhanced,257,0.894,0,0.257,0,0,0.0,0,14.0,3.0,0
05ebe941-c5cb-461c-8af4-f9f048002aca,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2025-01-02 17:29:10.468549+00:00,us,usd,cny,web,9998.89,9998.89,151.72,7.142857,True,224.241.56.46,us,False,0.146,enhanced,257,0.744,0,0.257,0,0,0.0,0,17.0,3.0,0
007fa77c-7178-4ede-9668-f72453f2c310,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2025-01-02 19:46:06.468549+00:00,us,usd,gbp,mobile,273.33,273.33,5.76,0.8,False,128.88.140.61,us,False,0.031,standard,1016,0.944,0,0.247,0,0,0.0,0,19.0,3.0,0
3b8cd33c-b90e-41c2-9f72-0bbfa275b8ec,d71c91b4-fee8-4104-9856-a5c6109a62e3,2025-01-02 23:03:27.468549+00:00,us,usd,mxn,web,97.22,97.22,2.86,17.241379,False,194.37.186.2,us,False,0.382,standard,298,0.336,0,0.166,0,1,0.2,0,23.0,3.0,0
e4396b31-c164-4fe5-91f4-e996a76d96b0,66c71a44-d07c-4a20-a576-0a377193bf6b,2025-01-02 23:46:37.468549+00:00,us,usd,inr,web,137.53,137.53,2.98,83.333333,False,62.105.159.238,us,False,0.441,standard,34,0.427,0,0.068,0,0,0.0,0,23.0,3.0,0
87734775-9070-48ae-a550-e9cbe5c3aac5,23d9943d-57b1-42eb-9ef2-05eed7fd1957,2025-01-03 00:52:42.468549+00:00,uk,gbp,ngn,web,146.12,146.12,1.97,1388.888889,False,247.242.191.25,uk,False,0.179,standard,718,0.953,0,0.169,0,0,0.22,0,0.0,4.0,0
a4565c33-bab6-4c0f-af2f-9ca0c4959f72,140d2232-ee97-4934-81aa-9e5c323d7c6f,2025-01-03 01:26:52.468549+00:00,ca,cad,cny,mobile,366.56,366.56,6.48,5.285714,False,17.236.138.67,ca,False,0.356,low,824,0.607,0,0.282,0,0,0.0,0,1.0,4.0,0
5b6cab2c-6184-41c8-8dc8-18f9cdc65ae7,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2025-01-03 07:21:01.468549+00:00,us,usd,mxn,web,227.79,227.79,4.81,17.241379,True,119.89.170.184,us,False,0.372,enhanced,367,0.789,0,0.176,0,0,0.2,0,7.0,4.0,0
1d2e138a-2116-4b2e-b591-53b4c02ba435,402cccc9-28de-45b3-9af7-cc5302aa1f93,2025-01-03 07:32:09.468549+00:00,us,usd,cny,mobile,9991.75,9991.75,150.45,7.142857,False,113.36.95.15,us,False,0.349,standard,263,0.522,0,0.223,0,0,0.0,0,7.0,4.0,0
